,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
23005,709608057.0,19,1,21,11,,boots,9.32,No Risk
23006,709608057.0,20,2,6,9,,cooplocal,28.0,No Risk
23007,709608057.0,20,2,13,9,,selfridges,20.6,No Risk
23008,709608057.0,20,3,15,6,,deliveroo,33.92,No Risk
23009,709608057.0,20,4,2,6,,deliveroo,34.7,No Risk
23010,709608057.0,20,5,4,11,,fatface,1.22,Low Risk
23011,709608057.0,22,4,14,7,,deliveroo,34.16,No Risk
23012,709632525.0,6,1,17,1,,justeat,38.18,No Risk
23013,709632525.0,8,1,31,10,,tesco,91.94,No Risk
23014,709632525.0,8,5,5,8,,tesco,82.42,No Risk
23015,709632525.0,19,2,24,5,,tesco,80.79,No Risk
23016,709632525.0,19,4,14,4,,tesco,216.68,No Risk
23017,709632525.0,20,1,30,5,,tesco,153.02,No Risk
23018,709935470.0,8,5,15,4,,tesco,71.97,No Risk
23019,709935470.0,9,0,31,7,,sportsdirect,121.99,No Risk
23020,709935470.0,9,0,31,7,,wool,62.93,No Risk
23021,709935470.0,9,1,28,2,,sportsdirect,9.99,No Risk
23022,709935470.0,9,1,31,1,,theworks,10.98,No Risk
23023,709935470.0,9,4,31,3,,reebok,25.0,No Risk
23024,709935470.0,9,5,14,10,,tesco,22.61,No Risk
23025,709935470.0,10,3,6,4,,fatface,184.8,No Risk
23026,709935470.0,10,3,12,1,,gamestation,79.98,No Risk
23027,709935470.0,10,4,3,3,,sportsdirect,46.98,No Risk
23028,709935470.0,11,3,6,4,,topshop,328.3,No Risk
23029,709935470.0,12,1,31,1,,sportsdirect,159.98,No Risk
23030,709935470.0,12,6,1,1,,theworks,9.99,No Risk
23031,709935470.0,13,3,6,4,,fatface,84.0,No Risk
23032,709935470.0,15,3,5,1,,topshop,118.3,No Risk
23033,709935470.0,16,3,6,4,,fatface,206.5,No Risk
23034,709935470.0,18,2,14,6,,tesco,44.67,No Risk
23035,709935470.0,18,2,29,3,,tesco,99.04,No Risk
23036,709935470.0,18,3,6,4,,fatface,251.3,No Risk
23037,709935470.0,19,6,1,1,,thecrown,8.0,Low Risk
23038,711045550.0,3,3,13,4,,deliveroo,35.3,No Risk
23039,711045550.0,8,4,1,9,,tesco,66.91,No Risk
23040,711045550.0,9,3,13,4,,tesco,124.0,No Risk
23041,711045550.0,10,1,20,6,,tesco,141.25,No Risk
23042,711045550.0,10,2,4,10,,tesco,39.44,No Risk
23043,711045550.0,10,2,22,11,,tesco,81.54,No Risk
23044,711045550.0,10,3,18,5,,tesco,109.72,No Risk
23045,711045550.0,10,5,17,6,,sportsdirect,131.98,No Risk
23046,711045550.0,10,6,25,6,,sportsdirect,57.97,No Risk
23047,711045550.0,11,0,16,10,,selfridges,145.6,No Risk
23048,711045550.0,11,2,18,1,,sportsdirect,131.98,No Risk
23049,711045550.0,11,6,23,4,,selfridges,172.9,No Risk
23050,711045550.0,11,6,29,10,,sportsdirect,19.99,No Risk
23051,711045550.0,12,3,11,5,,tesco,122.68,No Risk
23052,711045550.0,12,4,27,1,,tesco,46.44,No Risk
23053,711045550.0,12,5,1,7,,selfridges,84.0,No Risk
23054,711045550.0,13,6,12,2,,tesco,155.59,No Risk
23055,711045550.0,14,6,2,4,,justeat,29.18,No Risk
23056,711045550.0,14,6,23,4,,selfridges,146.3,No Risk
23057,711045550.0,14,6,23,7,,tesco,52.61,No Risk
23058,711045550.0,17,6,23,4,,selfridges,226.1,No Risk
23059,711045550.0,18,6,23,4,,selfridges,84.0,No Risk
23060,711140907.0,8,0,4,9,,sainsbury,25.9,No Risk
23061,711140907.0,9,2,1,11,,brilliantbrushes,11.98,No Risk
23062,711140907.0,9,3,2,11,,reebok,12.99,No Risk
23063,711140907.0,9,3,2,11,,sainsbury,46.2,No Risk
23064,711140907.0,9,4,1,12,,reebok,35.0,No Risk
23065,711140907.0,9,5,1,7,,brilliantbrushes,65.97,No Risk
23066,711140907.0,9,5,1,7,,theworks,33.95,No Risk
23067,711140907.0,11,1,3,10,,reebok,63.0,No Risk
23068,711140907.0,11,1,7,2,,fatface,111.99,No Risk
23069,711140907.0,11,1,7,2,,revella,119.5,No Risk
23070,711140907.0,11,2,1,2,,brilliantbrushes,19.99,No Risk
23071,711140907.0,12,0,6,3,,sainsbury,81.58,No Risk
23072,711140907.0,12,1,2,5,,sportsdirect,93.97,No Risk
23073,711140907.0,12,4,1,12,,theworks,18.97,No Risk
23074,711140907.0,12,5,4,11,,topshop,133.98,No Risk
23075,711140907.0,13,1,2,5,,revella,154.99,No Risk
23076,711140907.0,15,1,7,2,,topshop,94.0,No Risk
23077,711140907.0,15,1,17,1,,brilliantbrushes,29.99,No Risk
23078,711140907.0,18,1,14,2,,deliveroo,28.23,No Risk
23079,712474734.0,9,0,5,6,,tesco,78.9,No Risk
23080,712474734.0,9,3,26,1,,sportsdirect,74.99,No Risk
23081,712474734.0,10,4,20,1,,sportsdirect,42.98,No Risk
23082,712474734.0,11,3,26,1,,stitchbystitch,44.95,No Risk
23083,712474734.0,13,2,22,2,,tesco,39.42,No Risk
23084,712474734.0,16,3,19,1,,topshop,9.57,No Risk
23085,712474734.0,17,1,10,1,,sportsdirect,49.99,No Risk
23086,712474734.0,17,3,2,2,,selfridges,54.6,No Risk
23087,712474734.0,18,1,14,3,,deliveroo,31.23,No Risk
23088,713057426.0,8,0,11,9,,tesco,29.75,No Risk
23089,713057426.0,8,3,26,1,,tesco,49.02,No Risk
23090,713057426.0,8,5,8,4,,tesco,106.06,No Risk
23091,713057426.0,9,3,2,3,,tesco,133.94,Medium Risk
23092,713057426.0,9,5,15,4,,theworks,9.98,No Risk
23093,713057426.0,9,5,21,1,,theworks,19.97,No Risk
23094,713057426.0,10,5,22,7,,sportsdirect,30.99,No Risk
23095,713057426.0,10,6,15,1,,reebok,31.99,No Risk
23096,713057426.0,10,6,15,10,,tesco,26.38,No Risk
23097,713057426.0,11,5,29,7,,fatface,75.0,No Risk
23098,713057426.0,11,6,23,4,,blackwell's,31.95,No Risk
23099,713057426.0,11,6,26,2,,gamestation,69.98,No Risk
23100,713057426.0,12,5,15,4,,sportsdirect,169.97,No Risk
23101,713057426.0,13,6,8,1,,cex,49.99,No Risk
23102,713057426.0,18,0,15,5,,hobbylobby,3.98,No Risk
23103,713057426.0,18,2,11,10,,hobbylobby,5.0,No Risk
23104,713057426.0,18,3,5,1,,hobbylobby,5.98,No Risk
23105,713057426.0,18,4,6,1,,tesco,152.46,Medium Risk
23106,713057426.0,18,4,29,9,,deliveroo,31.6,No Risk
23107,713057426.0,20,0,19,6,,tesco,37.3,No Risk
23108,713641917.0,2,0,9,10,,sainsburylocal,0.49,Low Risk
23109,713641917.0,2,6,8,1,,etsy,13.75,Low Risk
23110,713641917.0,2,6,12,2,,selfridges,68.37,No Risk
23111,713641917.0,5,6,14,5,,tesco,72.96,No Risk
23112,713641917.0,6,2,27,9,,fittedstitch,22.49,No Risk
23113,713641917.0,6,4,17,11,,matalan,32.36,No Risk
23114,713641917.0,8,4,18,8,,starbucks,6.5,No Risk
23115,713641917.0,8,5,21,1,,looselyfitted,14.04,No Risk
23116,713641917.0,9,5,22,7,,sportsdirect,35.0,No Risk
23117,713641917.0,9,5,28,1,,sportsdirect,134.99,No Risk
23118,713641917.0,10,5,11,3,,amazon,0.87,No Risk
23119,713641917.0,10,5,24,6,,fatface,120.96,No Risk
23120,713641917.0,10,5,25,11,,selfridges,43.21,No Risk
23121,713641917.0,10,6,12,3,,revella,52.99,No Risk
23122,713641917.0,10,6,19,11,,sportsdirect,133.98,No Risk
23123,713641917.0,11,5,11,2,,sportsdirect,91.99,No Risk
23124,713641917.0,12,5,18,11,,fatface,151.49,No Risk
23125,713641917.0,14,6,11,6,,sportsdirect,181.97,No Risk
23126,713641917.0,15,6,27,8,,tesco,68.67,No Risk
23127,713641917.0,16,0,3,7,,sportsdirect,9.99,No Risk
23128,713641917.0,16,0,16,10,,sportsdirect,69.99,No Risk
23129,713641917.0,16,1,21,2,,sportsdirect,59.99,No Risk
23130,713641917.0,16,1,24,10,,amazon,62.77,No Risk
23131,713641917.0,16,2,15,2,,fatface,163.0,No Risk
23132,713641917.0,16,2,15,3,,sportsdirect,79.97,No Risk
23133,713641917.0,16,2,18,10,,sportsdirect,62.99,No Risk
23134,713641917.0,16,3,24,8,,sportsdirect,22.0,No Risk
23135,713641917.0,16,4,21,4,,sportsdirect,99.99,No Risk
23136,713641917.0,17,0,15,5,,topshop,197.49,No Risk
23137,713641917.0,17,2,1,2,,fatface,189.49,No Risk
23138,713641917.0,17,3,30,3,,topshop,181.48,No Risk
23139,713641917.0,18,4,24,3,,topshop,19.98,No Risk
23140,713641917.0,19,3,17,8,,matalan,38.46,No Risk
23141,713910252.0,8,5,14,1,,tesco,98.83,No Risk
23142,713910252.0,9,6,22,1,,topshop,19.5,No Risk
23143,713910252.0,10,5,4,2,,topshop,89.5,No Risk
23144,713910252.0,10,6,3,12,,tesco,36.85,No Risk
23145,713910252.0,10,6,22,1,,matalan,54.0,No Risk
23146,713910252.0,11,5,4,2,,looselyfitted,78.5,No Risk
23147,713910252.0,11,6,2,4,,matalan,173.5,No Risk
23148,713910252.0,11,6,9,7,,looselyfitted,22.5,No Risk
23149,713910252.0,11,6,10,9,,tesco,125.39,No Risk
23150,713910252.0,12,6,9,7,,topshop,57.5,No Risk
23151,713910252.0,13,6,5,11,,revella,100.0,No Risk
23152,713910252.0,13,6,22,1,,matalan,55.0,No Risk
23153,713910252.0,15,6,9,7,,fatface,114.0,No Risk
23154,713910252.0,15,6,22,1,,looselyfitted,130.0,No Risk
23155,713910252.0,16,6,22,1,,revella,35.0,No Risk
23156,713910252.0,17,1,23,5,,tesco,54.46,No Risk
23157,713910252.0,17,3,6,4,,tesco,140.71,No Risk
23158,713910252.0,17,4,9,6,,tesco,97.6,No Risk
23159,713910252.0,17,4,20,10,,justeat,21.44,No Risk
23160,713910252.0,17,4,21,4,,deliveroo,26.59,No Risk
23161,713910252.0,18,0,2,1,,tesco,140.49,No Risk
23162,713910252.0,18,0,20,3,,tesco,66.57,No Risk
23163,713910252.0,18,1,28,2,,tesco,105.06,No Risk
23164,713910252.0,18,5,1,4,,tesco,60.93,No Risk
23165,713910252.0,18,6,2,4,,looselyfitted,25.0,No Risk
23166,713910252.0,18,6,5,11,,topshop,69.5,No Risk
23167,713910252.0,18,6,22,1,,topshop,40.0,No Risk
23168,713910252.0,19,0,15,5,,tesco,145.95,No Risk
23169,713910252.0,19,0,27,3,,tesco,99.03,Low Risk
23170,713910252.0,19,1,27,6,,tesco,96.88,No Risk
23171,713910252.0,19,3,9,2,,tesco,141.29,No Risk
23172,713910252.0,19,3,19,1,,tesco,120.56,No Risk
23173,713910252.0,19,4,28,7,,tesco,159.84,No Risk
23174,713910252.0,19,5,19,8,,tesco,75.91,No Risk
23175,713910252.0,19,5,25,3,,tesco,42.05,No Risk
23176,713910252.0,19,6,9,7,,revella,42.0,No Risk
23177,713910252.0,20,6,1,1,,rose&crown,4.9,No Risk
23178,713910252.0,21,1,3,1,,thecrown,11.9,Medium Risk
23179,715068825.0,8,1,28,11,,tesco,85.3,No Risk
23180,715068825.0,9,3,10,8,,sportsdirect,49.99,No Risk
23181,715068825.0,9,4,27,10,,tesco,92.9,No Risk
23182,715068825.0,9,5,1,4,,sportsdirect,69.98,No Risk
23183,715068825.0,9,5,7,1,,tesco,264.8,No Risk
23184,715068825.0,10,6,30,7,,tesco,46.22,No Risk
23185,715068825.0,11,1,7,11,,fatface,109.5,No Risk
23186,715068825.0,11,6,12,11,,tesco,41.52,No Risk
23187,715068825.0,12,1,7,11,,topshop,75.0,No Risk
23188,715068825.0,12,4,11,8,,topshop,50.62,No Risk
23189,715068825.0,12,4,21,7,,justeat,29.44,No Risk
23190,715068825.0,12,6,1,10,,topshop,115.88,No Risk
23191,715068825.0,15,1,7,11,,topshop,114.0,No Risk
23192,718058208.0,0,0,9,10,,looselyfitted,40.57,No Risk
23193,718058208.0,0,0,13,11,,boots,30.93,No Risk
23194,718058208.0,1,4,6,10,,selfridges,27.82,No Risk
23195,718058208.0,2,0,18,9,,boots,42.91,No Risk
23196,718058208.0,3,2,20,9,,sainsbury,19.68,No Risk
23197,718058208.0,3,2,22,11,,cooplocal,10.77,No Risk
23198,718058208.0,4,0,20,11,,revella,5.1,No Risk
23199,718058208.0,4,3,26,10,,topshop,23.71,No Risk
23200,718058208.0,4,4,1,9,,etsy,5.36,No Risk
23201,718058208.0,4,6,22,10,,sainsbury,32.3,No Risk
23202,718058208.0,5,2,13,9,,amazon,53.58,No Risk
23203,718058208.0,5,2,27,9,,justeat,27.99,No Risk
23204,718058208.0,6,1,14,11,,looselyfitted,6.81,No Risk
23205,718058208.0,6,3,2,11,,looselyfitted,19.18,No Risk
23206,718058208.0,6,3,10,8,,selfridges,15.82,No Risk
23207,718058208.0,7,0,21,8,,selfridges,20.41,No Risk
23208,718058208.0,7,4,13,10,,sainsburylocal,16.85,No Risk
23209,718058208.0,7,6,10,9,,amazon,40.1,No Risk
23210,718058208.0,7,6,19,11,,cooplocal,81.84,No Risk
23211,718058208.0,7,6,29,10,,amazon,1.98,No Risk
23212,718058208.0,8,1,14,3,,tesco,54.77,No Risk
23213,718058208.0,8,5,11,11,,tesco,110.33,No Risk
23214,718058208.0,9,2,22,11,,fivesensesart,7.53,No Risk
23215,718058208.0,9,3,30,3,,sportsdirect,31.99,No Risk
23216,718058208.0,9,5,17,6,,brilliantbrushes,11.98,No Risk
23217,718058208.0,9,5,28,1,,tesco,120.64,No Risk
23218,718058208.0,9,5,28,10,,craftastic,31.99,No Risk
23219,718058208.0,10,0,6,2,,reebok,5.99,No Risk
23220,718058208.0,10,0,7,8,,reebok,84.98,No Risk
23221,718058208.0,10,0,24,7,,topshop,107.07,No Risk
23222,718058208.0,10,0,29,5,,fatface,115.49,No Risk
23223,718058208.0,10,0,29,5,,topshop,107.06,No Risk
23224,718058208.0,10,1,29,8,,cooplocal,55.7,No Risk
23225,718058208.0,10,2,13,9,,reebok,67.05,No Risk
23226,718058208.0,10,4,3,11,,theworks,6.0,No Risk
23227,718058208.0,10,4,6,1,,topshop,155.37,No Risk
23228,718058208.0,10,5,22,4,,reebok,50.98,No Risk
23229,718058208.0,11,0,24,7,,matalan,186.87,No Risk
23230,718058208.0,11,2,20,9,,topshop,63.69,No Risk
23231,718058208.0,11,3,5,1,,fivesensesart,13.97,No Risk
23232,718058208.0,11,5,21,10,,topshop,131.6,No Risk
23233,718058208.0,11,6,20,8,,tesco,84.57,No Risk
23234,718058208.0,12,1,10,10,,amazon,42.22,No Risk
23235,718058208.0,12,1,12,9,,etsy,21.78,No Risk
23236,718058208.0,12,5,17,6,,theworks,28.95,No Risk
23237,718058208.0,12,6,9,7,,sainsburylocal,44.83,No Risk
23238,718058208.0,12,6,24,9,,tesco,111.26,No Risk
23239,718058208.0,13,0,11,9,,craftastic,33.03,No Risk
23240,718058208.0,13,0,27,2,,reebok,49.99,No Risk
23241,718058208.0,13,0,29,5,,topshop,115.47,No Risk
23242,718058208.0,13,2,19,7,,revella,23.09,No Risk
23243,718058208.0,13,6,10,9,,topshop,41.99,No Risk
23244,718058208.0,14,1,24,1,,tesco,58.46,No Risk
23245,718058208.0,14,1,25,7,,matalan,36.48,No Risk
23246,718058208.0,14,1,28,11,,matalan,94.5,No Risk
23247,718058208.0,14,2,20,9,,topshop,136.46,No Risk
23248,718058208.0,14,3,22,6,,tesco,69.87,No Risk
23249,718058208.0,14,4,17,11,,fivesensesart,47.25,No Risk
23250,718058208.0,14,6,7,5,,cooplocal,40.04,No Risk
23251,718058208.0,14,6,10,9,,topshop,98.67,No Risk
23252,718058208.0,15,1,18,4,,craftastic,24.95,No Risk
23253,718058208.0,15,2,19,4,,topshop,69.97,No Risk
23254,718058208.0,15,2,20,9,,topshop,217.69,No Risk
23255,718058208.0,15,4,21,7,,amazon,26.69,No Risk
23256,718058208.0,16,0,2,1,,tesco,79.99,Low Risk
23257,718058208.0,16,1,16,5,,tesco,137.47,No Risk
23258,718058208.0,16,2,12,7,,revella,11.56,No Risk
23259,718058208.0,16,3,20,4,,theworks,40.95,No Risk
23260,718058208.0,16,4,6,1,,matalan,183.37,No Risk
23261,718058208.0,16,4,27,10,,tesco,118.73,No Risk
23262,718058208.0,17,1,23,5,,tesco,61.49,No Risk
23263,718058208.0,17,5,2,12,,brilliantbrushes,100.77,Medium Risk
23264,718058208.0,20,4,24,11,,tesco,103.0,No Risk
23265,718058208.0,20,5,5,8,,tesco,85.15,No Risk
23266,719586818.0,0,6,3,12,,matalan,8.12,No Risk
23267,719586818.0,0,6,17,9,,topshop,6.64,No Risk
23268,719586818.0,2,0,16,10,,amazon,79.86,No Risk
23269,719586818.0,3,0,4,12,,fittedstitch,29.16,Low Risk
23270,719586818.0,3,2,15,11,,fittedstitch,2.18,No Risk
23271,719586818.0,3,6,13,8,,matalan,62.62,No Risk
23272,719586818.0,4,0,30,10,,revella,16.4,No Risk
23273,719586818.0,4,2,23,8,,matalan,6.47,No Risk
23274,719586818.0,4,3,5,10,,sainsbury,20.88,No Risk
23275,719586818.0,4,4,17,11,,fatface,7.09,No Risk
23276,719586818.0,5,0,25,9,,looselyfitted,1.78,No Risk
23277,719586818.0,5,2,8,11,,etsy,27.29,No Risk
23278,719586818.0,5,3,19,10,,matalan,18.63,No Risk
23279,719586818.0,5,6,8,10,,cooplocal,0.66,No Risk
23280,719586818.0,6,3,9,11,,topshop,0.21,No Risk
23281,719586818.0,6,3,27,7,,amazon,0.87,No Risk
23282,719586818.0,6,3,28,9,,lloydspharmacy,27.42,No Risk
23283,719586818.0,6,3,30,11,,tesco,3.56,No Risk
23284,719586818.0,6,3,31,8,,fatface,4.47,No Risk
23285,719586818.0,6,4,8,9,,topshop,81.94,No Risk
23286,719586818.0,6,4,10,11,,selfridges,34.6,No Risk
23287,719586818.0,6,4,13,10,,revella,25.49,No Risk
23288,719586818.0,6,5,9,9,,boots,41.76,No Risk
23289,719586818.0,6,5,15,7,,amazon,13.02,No Risk
23290,719586818.0,6,5,30,9,,topshop,19.16,No Risk
23291,719586818.0,7,0,3,7,,looselyfitted,4.21,No Risk
23292,719586818.0,7,0,13,11,,sainsburylocal,13.49,No Risk
23293,719586818.0,7,1,2,5,,amazon,26.42,No Risk
23294,719586818.0,7,1,21,11,,looselyfitted,4.89,No Risk
23295,719586818.0,7,4,3,11,,tesco,59.42,No Risk
23296,719586818.0,7,4,21,7,,lloydspharmacy,41.09,No Risk
23297,719586818.0,7,4,25,8,,looselyfitted,76.76,No Risk
23298,719586818.0,8,3,21,9,,looselyfitted,9.93,No Risk
23299,719586818.0,8,5,19,8,,selfridges,1.45,No Risk
23300,719586818.0,8,5,21,10,,selfridges,25.52,No Risk
23301,719586818.0,9,1,21,2,,tesco,39.68,No Risk
23302,719586818.0,10,5,2,9,,selfridges,22.4,No Risk
23303,719586818.0,10,5,21,1,,fatface,90.0,No Risk
23304,719586818.0,10,6,22,10,,sportsdirect,75.14,No Risk
23305,719586818.0,11,5,21,1,,revella,89.5,No Risk
23306,719586818.0,11,6,15,1,,sportsdirect,71.99,No Risk
23307,719586818.0,11,6,17,9,,sportsdirect,63.11,No Risk
23308,719586818.0,11,6,20,8,,sportsdirect,25.05,No Risk
23309,719586818.0,12,6,23,4,,sportsdirect,61.98,No Risk
23310,719586818.0,13,5,5,8,,matalan,135.8,No Risk
23311,719586818.0,13,5,15,4,,gamestation,119.97,No Risk
23312,719586818.0,13,5,21,1,,topshop,171.5,No Risk
23313,719586818.0,14,6,1,10,,fatface,251.3,No Risk
23314,719586818.0,15,6,1,10,,topshop,170.8,No Risk
23315,719586818.0,17,0,20,2,,gamestation,119.97,No Risk
23316,719586818.0,17,2,2,8,,amazon,17.65,No Risk
23317,719586818.0,17,4,17,2,,sportsdirect,41.98,No Risk
23318,719586818.0,17,6,1,10,,fatface,131.6,No Risk
23319,719586818.0,18,0,6,2,,tesco,42.41,No Risk
23320,719586818.0,18,2,27,9,,tesco,55.8,No Risk
23321,719586818.0,18,3,12,10,,cooplocal,42.29,No Risk
23322,719586818.0,19,0,9,10,,tesco,89.65,No Risk
23323,719586818.0,19,0,30,1,,tesco,50.03,Low Risk
23324,719586818.0,19,1,23,5,,tesco,109.47,No Risk
23325,719586818.0,19,3,26,1,,tesco,64.42,No Risk
23326,719586818.0,20,2,6,9,,looselyfitted,32.83,No Risk
23327,719586818.0,21,3,12,1,,thecrown,13.0,No Risk
23328,719742742.0,1,4,3,2,,amazon,6.68,No Risk
23329,719742742.0,2,0,30,1,,lloydspharmacy,73.1,Medium Risk
23330,719742742.0,4,5,28,1,,fittedstitch,5.61,Low Risk
23331,719742742.0,7,0,23,1,,boots,62.84,No Risk
23332,719742742.0,7,6,29,1,,topshop,38.5,Low Risk
23333,719742742.0,8,1,4,4,,tesco,127.2,No Risk
23334,719742742.0,8,4,20,1,,tesco,123.31,No Risk
23335,719742742.0,9,2,1,3,,blackwell's,17.13,No Risk
23336,719742742.0,9,2,12,4,,revella,159.6,No Risk
23337,719742742.0,10,2,8,2,,revella,117.59,No Risk
23338,719742742.0,10,5,14,1,,blackwell's,16.04,No Risk
23339,719742742.0,10,6,5,11,,tesco,8.84,No Risk
23340,719742742.0,11,2,12,4,,fatface,150.49,No Risk
23341,719742742.0,12,2,8,2,,fatface,114.06,No Risk
23342,719742742.0,12,2,26,7,,deliveroo,38.93,No Risk
23343,719742742.0,12,5,11,11,,deliveroo,31.43,No Risk
23344,719742742.0,13,1,7,2,,blackwell's,12.08,No Risk
23345,719742742.0,13,2,8,2,,revella,212.07,No Risk
23346,719742742.0,14,2,8,2,,fatface,163.76,No Risk
23347,719742742.0,14,4,7,4,,blackwell's,23.17,No Risk
23348,719742742.0,15,2,8,2,,fatface,154.66,No Risk
23349,719742742.0,16,2,8,2,,revella,255.47,No Risk
23350,719742742.0,17,0,11,9,,revella,132.3,No Risk
23351,719742742.0,17,4,11,8,,sportsdirect,44.38,No Risk
23352,719742742.0,18,1,7,11,,tesco,24.05,No Risk
23353,719742742.0,18,5,25,2,,tesco,80.41,Low Risk
23354,719742742.0,19,4,29,9,,tesco,24.06,Low Risk
23355,719742742.0,21,2,1,3,,tesco,151.05,No Risk
23356,720221651.0,8,5,6,5,,tesco,75.35,No Risk
23357,720221651.0,10,6,1,1,,tesco,140.77,No Risk
23358,720221651.0,12,6,16,4,,deliveroo,33.75,No Risk
23359,720221651.0,13,6,22,10,,tesco,40.39,No Risk
23360,720221651.0,17,0,16,1,,matalan,53.99,No Risk
23361,720221651.0,18,0,11,9,,tesco,16.55,No Risk
23362,720221651.0,18,2,3,5,,tesco,39.68,No Risk
23363,720221651.0,18,3,16,3,,cooplocal,143.62,No Risk
23364,720221651.0,18,4,28,7,,justeat,38.3,No Risk
23365,720221651.0,19,2,18,1,,cooplocal,33.48,No Risk
23366,720221651.0,20,2,16,8,,tesco,29.5,No Risk
23367,720742759.0,9,5,7,10,,blackwell's,29.96,No Risk
23368,720742759.0,10,5,4,2,,fittedstitch,110.99,No Risk
23369,720742759.0,11,6,12,2,,tesco,284.55,High Risk
23370,720742759.0,12,5,18,3,,cex,49.98,No Risk
23371,720742759.0,12,6,15,10,,sportsdirect,43.97,No Risk
23372,720742759.0,15,0,6,3,,gamestation,49.99,No Risk
23373,720742759.0,15,1,21,3,,sportsdirect,96.98,No Risk
23374,720742759.0,15,2,4,10,,stitchbystitch,21.89,No Risk
23375,720742759.0,15,3,20,7,,sportsdirect,44.99,No Risk
23376,720742759.0,15,4,1,9,,sportsdirect,12.99,No Risk
23377,720742759.0,15,4,6,1,,gamestation,109.97,No Risk
23378,720742759.0,15,4,31,3,,blackwell's,29.96,No Risk
23379,720742759.0,16,0,30,1,,blackwell's,27.96,No Risk
23380,720742759.0,16,1,5,12,,tesco,261.72,No Risk
23381,720742759.0,16,1,25,4,,gamestation,149.97,No Risk
23382,720742759.0,16,2,20,9,,sportsdirect,119.98,No Risk
23383,720742759.0,16,3,26,1,,gamestation,129.97,No Risk
23384,720742759.0,16,4,1,12,,stitchbystitch,44.0,No Risk
23385,720742759.0,16,4,16,6,,blackwell's,6.99,No Risk
23386,720742759.0,16,6,22,1,,sainsburylocal,30.17,No Risk
23387,720742759.0,16,6,30,4,,sportsdirect,35.0,No Risk
23388,720742759.0,17,0,4,12,,revella,61.98,No Risk
23389,720742759.0,17,0,9,1,,tesco,178.59,No Risk
23390,720742759.0,17,1,2,5,,tesco,110.4,No Risk
23391,720742759.0,17,2,1,3,,blackwell's,28.96,No Risk
23392,720742759.0,17,4,30,6,,tesco,277.92,High Risk
23393,720742759.0,18,0,8,5,,tesco,249.83,No Risk
23394,720742759.0,18,0,27,2,,tesco,241.83,No Risk
23395,720742759.0,20,4,19,5,,tesco,106.99,No Risk
23396,721393911.0,9,2,18,1,,gamestation,129.97,No Risk
23397,721393911.0,17,2,8,3,,gamestation,49.99,No Risk
23398,721393911.0,18,2,17,5,,deliveroo,39.39,No Risk
23399,722358036.0,5,5,7,1,,fatface,52.19,No Risk
23400,722358036.0,8,0,12,6,,tesco,76.95,No Risk
23401,722358036.0,8,0,21,8,,tesco,73.54,No Risk
23402,722358036.0,8,3,9,3,,tesco,30.06,No Risk
23403,722358036.0,8,4,17,11,,tesco,124.79,No Risk
23404,722358036.0,8,5,4,3,,tesco,74.71,No Risk
23405,722358036.0,9,2,22,3,,sportsdirect,105.98,No Risk
23406,722358036.0,9,4,1,12,,sportsdirect,22.98,No Risk
23407,722358036.0,9,4,22,9,,sportsdirect,40.98,No Risk
23408,722358036.0,9,5,7,1,,tesco,134.38,No Risk
23409,722358036.0,10,1,19,9,,tesco,129.6,No Risk
23410,722358036.0,10,1,22,8,,matalan,202.99,No Risk
23411,722358036.0,10,2,15,3,,sportsdirect,61.98,No Risk
23412,722358036.0,10,3,26,10,,sportsdirect,79.99,No Risk
23413,722358036.0,10,4,1,9,,sportsdirect,19.99,No Risk
23414,722358036.0,11,4,6,10,,sportsdirect,71.99,No Risk
23415,722358036.0,11,5,18,3,,tesco,121.97,No Risk
23416,722358036.0,12,1,26,9,,tesco,120.4,No Risk
23417,722358036.0,12,3,25,5,,matalan,80.49,No Risk
23418,722358036.0,12,5,6,5,,sportsdirect,15.98,No Risk
23419,722358036.0,12,6,14,5,,tesco,35.47,No Risk
23420,722358036.0,13,0,24,4,,coffee#1,6.45,No Risk
23421,722358036.0,13,2,29,3,,matalan,157.48,No Risk
23422,722358036.0,13,3,26,10,,starbucks,5.0,No Risk
23423,722358036.0,13,6,18,6,,tesco,77.35,No Risk
23424,722358036.0,16,5,19,8,,sportsdirect,65.97,No Risk
23425,722358036.0,18,5,14,1,,cooplocal,43.22,No Risk
23426,722358036.0,19,5,28,10,,tesco,72.5,Low Risk
23427,722971557.0,2,6,26,3,,amazon,35.97,No Risk
23428,722971557.0,5,3,1,6,,sainsburylocal,18.27,No Risk
23429,722971557.0,8,0,23,10,,tesco,75.28,No Risk
23430,722971557.0,8,1,1,8,,tesco,44.23,No Risk
23431,722971557.0,8,1,29,8,,tesco,94.28,No Risk
23432,722971557.0,8,2,5,7,,tesco,43.5,No Risk
23433,722971557.0,8,3,12,1,,tesco,87.44,No Risk
23434,722971557.0,8,5,17,6,,tesco,43.65,No Risk
23435,722971557.0,8,5,19,8,,tesco,96.08,No Risk
23436,722971557.0,9,0,3,4,,tesco,33.0,No Risk
23437,722971557.0,9,0,24,4,,tesco,17.91,No Risk
23438,722971557.0,9,1,7,2,,fivesensesart,22.97,No Risk
23439,722971557.0,9,1,14,2,,cooplocal,16.56,No Risk
