Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Name,Amount,Prediction,Risk Category
948558249.0,7,5,8,7,fittedstitch,0.27,1.0,No Risk
948558249.0,8,0,16,10,tesco,37.36,1.0,No Risk
948558249.0,8,1,4,4,tesco,55.42,1.0,No Risk
948558249.0,8,2,1,2,starbucks,5.25,1.0,No Risk
948558249.0,8,2,1,11,starbucks,5.1,1.0,No Risk
948558249.0,8,2,3,5,starbucks,5.5,1.0,No Risk
948558249.0,8,2,5,7,starbucks,4.3,1.0,No Risk
948558249.0,8,2,13,9,starbucks,7.6,1.0,No Risk
948558249.0,8,2,22,11,starbucks,5.35,1.0,No Risk
948558249.0,8,2,27,9,starbucks,5.95,1.0,No Risk
948558249.0,8,3,6,7,starbucks,5.8,1.0,No Risk
948558249.0,8,3,26,10,starbucks,5.2,1.0,No Risk
948558249.0,8,3,27,7,starbucks,5.7,1.0,No Risk
948558249.0,8,4,2,6,starbucks,6.45,1.0,No Risk
948558249.0,8,4,17,3,starbucks,5.35,1.0,No Risk
948558249.0,8,5,9,9,starbucks,6.2,1.0,No Risk
948558249.0,8,5,10,6,starbucks,6.6,1.0,No Risk
948558249.0,8,5,27,5,starbucks,4.35,1.0,No Risk
948558249.0,9,0,19,6,tesco,51.2,1.0,No Risk
948558249.0,9,0,20,11,sportsdirect,34.99,1.0,No Risk
948558249.0,10,0,20,2,gamestation,89.97,1.0,No Risk
948558249.0,10,0,27,2,gamestation,99.98,1.0,No Risk
948558249.0,10,1,17,1,revella,54.5,1.0,No Risk
948558249.0,10,1,27,6,blackwell's,11.98,1.0,No Risk
948558249.0,11,0,13,11,tesco,14.26,1.0,No Risk
948558249.0,11,1,22,8,theworks,29.95,1.0,No Risk
948558249.0,15,0,17,4,boots,63.27,1.0,No Risk
948558249.0,15,0,20,11,revella,216.3,1.0,No Risk
948558249.0,15,1,11,4,revella,54.5,1.0,No Risk
948558249.0,16,2,2,8,sportsdirect,79.98,1.0,No Risk
948558249.0,16,3,13,7,blackwell's,5.99,1.0,No Risk
948558249.0,16,3,13,7,sportsdirect,59.99,1.0,No Risk
948558249.0,16,3,24,8,sainsburylocal,51.86,1.0,No Risk
948558249.0,16,4,6,1,gamestation,49.99,1.0,No Risk
948558249.0,16,4,7,7,tesco,86.02,1.0,No Risk
948558249.0,16,5,4,2,gamestation,129.97,1.0,No Risk
948558249.0,17,0,17,4,gamestation,49.99,1.0,No Risk
948558249.0,17,1,21,11,theworks,12.98,1.0,No Risk
948558249.0,17,2,18,1,tesco,36.49,1.0,No Risk
948558249.0,17,3,16,2,fatface,114.5,1.0,No Risk
948558249.0,17,3,28,9,topshop,164.5,1.0,No Risk
948558249.0,17,6,1,1,theworks,34.95,-1.0,Medium Risk
948558249.0,18,2,15,3,tesco,49.44,1.0,No Risk
948558249.0,18,2,26,7,tesco,7.35,1.0,No Risk
948558249.0,20,5,28,1,tesco,53.63,-1.0,Low Risk
949032480.0,0,0,10,7,looselyfitted,15.4,1.0,No Risk
949032480.0,2,0,13,11,fatface,8.72,1.0,No Risk
949032480.0,2,0,17,7,selfridges,3.65,1.0,No Risk
949032480.0,3,4,13,10,deliveroo,31.45,1.0,No Risk
949032480.0,3,5,7,10,sainsburylocal,11.06,1.0,No Risk
949032480.0,3,5,24,6,etsy,2.75,1.0,No Risk
949032480.0,3,6,1,10,matalan,4.54,1.0,No Risk
949032480.0,4,2,4,10,matalan,64.75,1.0,No Risk
949032480.0,4,5,13,5,amazon,15.51,1.0,No Risk
949032480.0,4,6,10,9,justeat,27.19,1.0,No Risk
949032480.0,4,6,19,11,selfridges,10.99,1.0,No Risk
949032480.0,5,1,19,9,justeat,32.59,1.0,No Risk
949032480.0,5,4,9,6,looselyfitted,5.5,1.0,No Risk
949032480.0,5,6,22,10,deliveroo,36.05,1.0,No Risk
949032480.0,6,2,8,11,cooplocal,25.64,1.0,No Risk
949032480.0,6,2,26,4,fatface,19.84,1.0,No Risk
949032480.0,6,2,27,9,justeat,20.2,1.0,No Risk
949032480.0,6,3,6,7,justeat,24.9,1.0,No Risk
949032480.0,6,3,16,11,justeat,36.03,1.0,No Risk
949032480.0,6,3,31,8,cooplocal,8.34,1.0,No Risk
949032480.0,6,4,3,11,selfridges,3.32,1.0,No Risk
949032480.0,6,4,11,8,justeat,29.24,1.0,No Risk
949032480.0,6,4,17,11,amazon,4.9,1.0,No Risk
949032480.0,6,5,14,10,sainsburylocal,22.02,1.0,No Risk
949032480.0,6,5,22,4,amazon,37.31,1.0,No Risk
949032480.0,6,6,15,10,lloydspharmacy,6.3,1.0,No Risk
949032480.0,7,2,24,5,sainsbury,48.09,1.0,No Risk
949032480.0,7,3,2,11,justeat,32.32,1.0,No Risk
949032480.0,7,3,24,8,sainsbury,9.52,1.0,No Risk
949032480.0,7,4,1,12,justeat,30.98,1.0,No Risk
949032480.0,7,4,16,6,looselyfitted,42.19,1.0,No Risk
949032480.0,7,5,20,5,cooplocal,24.85,1.0,No Risk
949032480.0,8,0,6,11,selfridges,24.41,1.0,No Risk
949032480.0,8,0,26,6,selfridges,0.82,1.0,No Risk
949032480.0,8,1,5,9,tesco,45.62,1.0,No Risk
949032480.0,8,1,6,6,lloydspharmacy,27.4,1.0,No Risk
949032480.0,8,1,25,7,cooplocal,0.27,1.0,No Risk
949032480.0,8,2,27,9,etsy,13.85,1.0,No Risk
949032480.0,8,3,15,6,topshop,11.27,1.0,No Risk
949032480.0,8,5,2,12,amazon,67.27,1.0,No Risk
949032480.0,9,5,5,8,sportsdirect,33.4,1.0,No Risk
949032480.0,9,5,19,8,sportsdirect,78.59,1.0,No Risk
949032480.0,9,6,2,7,lloydspharmacy,1.12,1.0,No Risk
949032480.0,10,5,25,3,sportsdirect,65.43,1.0,No Risk
949032480.0,10,5,25,11,theworks,26.79,1.0,No Risk
949032480.0,10,5,28,10,lloydspharmacy,29.89,1.0,No Risk
949032480.0,10,6,5,3,theworks,23.98,1.0,No Risk
949032480.0,10,6,5,11,sportsdirect,53.34,1.0,No Risk
949032480.0,10,6,12,2,revella,28.49,1.0,No Risk
949032480.0,10,6,19,11,topshop,105.67,1.0,No Risk
949032480.0,11,5,1,4,theworks,26.23,1.0,No Risk
949032480.0,11,5,15,4,theworks,6.06,1.0,No Risk
949032480.0,12,5,16,9,blackwell's,21.01,1.0,No Risk
949032480.0,12,5,29,7,sainsburylocal,7.74,1.0,No Risk
949032480.0,13,5,20,5,blackwell's,22.5,1.0,No Risk
949032480.0,13,6,12,2,revella,114.46,1.0,No Risk
949032480.0,13,6,15,1,sportsdirect,103.98,-1.0,Medium Risk
949032480.0,14,5,22,4,theworks,23.26,1.0,No Risk
949032480.0,14,5,27,5,sportsdirect,125.04,1.0,No Risk
949032480.0,15,6,15,1,blackwell's,25.97,1.0,No Risk
949032480.0,17,0,10,7,fatface,142.79,-1.0,Low Risk
949032480.0,17,0,28,8,theworks,36.63,1.0,No Risk
949032480.0,17,1,10,10,amazon,0.51,1.0,No Risk
949032480.0,17,1,27,6,sportsdirect,123.95,1.0,No Risk
949032480.0,17,1,29,8,sportsdirect,23.06,1.0,No Risk
949032480.0,17,2,4,10,justeat,33.13,1.0,No Risk
949032480.0,17,2,5,7,sainsbury,5.75,1.0,No Risk
949032480.0,17,2,15,11,theworks,12.83,1.0,No Risk
949032480.0,17,2,26,7,amazon,46.03,1.0,No Risk
949032480.0,17,3,7,9,cooplocal,3.43,1.0,No Risk
949032480.0,17,3,10,8,theworks,28.17,1.0,No Risk
949032480.0,17,3,12,10,sportsdirect,31.84,1.0,No Risk
949032480.0,17,4,23,6,theworks,32.95,1.0,No Risk
949032480.0,17,4,27,1,theworks,14.98,1.0,No Risk
949032480.0,18,0,8,5,fatface,63.73,1.0,No Risk
949032480.0,18,2,15,2,deliveroo,26.93,1.0,No Risk
949032480.0,18,4,3,11,topshop,258.96,-1.0,Medium Risk
949032480.0,18,4,4,8,topshop,13.54,1.0,No Risk
949032480.0,18,4,22,9,deliveroo,26.29,1.0,No Risk
949032480.0,19,1,11,4,topshop,13.45,1.0,No Risk
949032480.0,19,2,6,12,deliveroo,30.84,1.0,No Risk
949032480.0,19,2,21,6,justeat,35.92,1.0,No Risk
949032480.0,19,3,28,9,sainsburylocal,6.64,1.0,No Risk
949032480.0,19,4,25,8,topshop,48.66,1.0,No Risk
949032480.0,19,5,16,9,justeat,36.94,1.0,No Risk
949032480.0,20,0,11,9,deliveroo,36.1,1.0,No Risk
949032480.0,20,4,14,4,amazon,8.36,1.0,No Risk
950234174.0,0,0,25,9,amazon,4.55,1.0,No Risk
950234174.0,1,0,22,5,amazon,10.42,1.0,No Risk
950234174.0,2,4,10,11,fittedstitch,16.73,1.0,No Risk
950234174.0,2,4,21,4,revella,22.31,1.0,No Risk
950234174.0,2,5,21,1,deliveroo,34.04,1.0,No Risk
950234174.0,3,0,4,9,amazon,7.79,1.0,No Risk
950234174.0,3,0,12,6,amazon,59.25,1.0,No Risk
950234174.0,3,1,25,7,amazon,51.94,1.0,No Risk
950234174.0,3,3,27,4,etsy,46.84,1.0,No Risk
950234174.0,3,5,17,6,revella,74.6,1.0,No Risk
950234174.0,3,6,16,7,revella,83.51,1.0,No Risk
950234174.0,4,4,18,8,selfridges,43.42,1.0,No Risk
950234174.0,4,6,3,9,looselyfitted,33.4,1.0,No Risk
950234174.0,4,6,19,11,sainsburylocal,38.42,1.0,No Risk
950234174.0,5,1,26,9,selfridges,2.99,1.0,No Risk
950234174.0,5,3,2,11,tesco,33.18,1.0,No Risk
950234174.0,5,3,25,5,looselyfitted,18.26,1.0,No Risk
950234174.0,5,4,24,2,cooplocal,19.21,1.0,No Risk
950234174.0,5,5,2,9,sainsbury,0.75,1.0,No Risk
950234174.0,6,1,5,9,cooplocal,12.47,1.0,No Risk
950234174.0,6,1,31,10,fittedstitch,46.62,1.0,No Risk
950234174.0,6,3,15,6,etsy,17.94,1.0,No Risk
950234174.0,6,3,28,9,boots,6.16,1.0,No Risk
950234174.0,6,5,4,11,cooplocal,0.68,1.0,No Risk
950234174.0,7,0,3,7,topshop,43.26,1.0,No Risk
950234174.0,7,4,2,6,sainsbury,47.21,1.0,No Risk
950234174.0,7,4,16,6,cooplocal,33.63,1.0,No Risk
950234174.0,8,0,11,9,tesco,90.89,1.0,No Risk
950234174.0,8,1,11,4,tesco,122.98,1.0,No Risk
950234174.0,8,2,1,11,topshop,43.72,1.0,No Risk
950234174.0,8,2,22,11,amazon,43.1,1.0,No Risk
950234174.0,8,3,18,5,matalan,7.76,1.0,No Risk
950234174.0,8,3,26,10,tesco,99.01,1.0,No Risk
950234174.0,8,4,13,1,tesco,136.63,1.0,No Risk
950234174.0,8,5,8,7,revella,6.04,1.0,No Risk
950234174.0,9,0,17,4,fittedstitch,1.1,1.0,No Risk
950234174.0,9,0,17,4,sportsdirect,28.03,1.0,No Risk
950234174.0,9,0,29,5,tesco,9.07,1.0,No Risk
950234174.0,9,3,16,2,gamestation,150.12,1.0,No Risk
950234174.0,9,5,23,9,tesco,111.59,1.0,No Risk
950234174.0,9,6,26,3,sainsbury,61.92,1.0,No Risk
950234174.0,10,0,3,7,fatface,90.3,1.0,No Risk
950234174.0,10,0,16,1,gamestation,29.99,1.0,No Risk
950234174.0,10,0,24,7,sportsdirect,32.02,1.0,No Risk
950234174.0,10,2,6,12,fatface,202.3,1.0,No Risk
950234174.0,10,3,28,9,fatface,135.8,1.0,No Risk
950234174.0,10,6,3,12,tesco,110.19,1.0,No Risk
950234174.0,10,6,9,7,tesco,93.6,1.0,No Risk
950234174.0,11,2,11,1,wool,8.97,1.0,No Risk
950234174.0,11,3,24,8,cooplocal,3.44,1.0,No Risk
950234174.0,11,4,12,5,sainsburylocal,26.11,1.0,No Risk
950234174.0,11,5,11,2,theworks,21.98,1.0,No Risk
950234174.0,11,6,5,2,sportsdirect,84.98,1.0,No Risk
950234174.0,12,2,6,12,topshop,163.1,1.0,No Risk
950234174.0,12,3,28,9,fatface,207.9,1.0,No Risk
950234174.0,12,4,7,7,sportsdirect,28.03,1.0,No Risk
950234174.0,12,5,11,2,gamestation,100.08,1.0,No Risk
950234174.0,12,5,13,5,fatface,22.13,1.0,No Risk
950234174.0,13,0,2,1,tesco,144.65,-1.0,Medium Risk
950234174.0,13,2,22,3,sportsdirect,117.1,1.0,No Risk
950234174.0,13,3,1,6,sportsdirect,115.09,1.0,No Risk
950234174.0,13,3,2,2,gamestation,149.97,1.0,No Risk
950234174.0,13,4,24,2,gamestation,50.03,1.0,No Risk
950234174.0,14,2,12,7,sportsdirect,53.05,1.0,No Risk
950234174.0,14,2,16,8,topshop,198.1,1.0,No Risk
950234174.0,14,4,26,5,matalan,21.25,1.0,No Risk
950234174.0,15,0,16,1,theworks,26.96,1.0,No Risk
950234174.0,15,0,27,2,fatface,270.9,-1.0,Medium Risk
950234174.0,15,0,29,5,wool,5.99,1.0,No Risk
950234174.0,15,2,6,12,topshop,220.5,1.0,No Risk
950234174.0,15,2,16,8,fatface,285.6,1.0,No Risk
950234174.0,15,3,16,11,fatface,174.3,1.0,No Risk
950234174.0,16,2,6,12,matalan,66.5,1.0,No Risk
950234174.0,16,3,13,7,lloydspharmacy,25.38,1.0,No Risk
950234174.0,16,5,29,7,amazon,33.34,1.0,No Risk
950234174.0,17,1,30,5,lloydspharmacy,37.44,1.0,No Risk
950234174.0,17,4,2,6,topshop,174.3,1.0,No Risk
950234174.0,20,0,9,10,tesco,114.7,-1.0,Medium Risk
950234174.0,20,4,12,5,justeat,33.74,1.0,No Risk
951817450.0,4,4,1,12,amazon,0.48,-1.0,Low Risk
951817450.0,5,5,2,12,amazon,55.31,-1.0,Medium Risk
951817450.0,6,1,21,11,lloydspharmacy,50.92,1.0,No Risk
951817450.0,6,3,19,10,etsy,8.01,1.0,No Risk
951817450.0,6,4,27,10,looselyfitted,32.87,1.0,No Risk
951817450.0,8,1,17,10,tesco,1.17,1.0,No Risk
951817450.0,8,3,6,4,tesco,32.97,1.0,No Risk
951817450.0,9,2,10,5,tesco,73.26,1.0,No Risk
951817450.0,9,5,7,1,tesco,85.77,1.0,No Risk
951817450.0,9,5,25,2,gamestation,49.98,1.0,No Risk
951817450.0,9,5,25,2,theworks,45.93,1.0,No Risk
951817450.0,9,5,27,5,tesco,55.38,1.0,No Risk
951817450.0,9,5,29,7,tesco,107.95,1.0,No Risk
951817450.0,10,5,7,10,sainsburylocal,65.76,1.0,No Risk
951817450.0,10,5,11,11,tesco,46.87,1.0,No Risk
951817450.0,11,5,21,1,gamestation,69.98,1.0,No Risk
951817450.0,11,6,9,4,tesco,61.11,1.0,No Risk
951817450.0,12,5,4,3,looselyfitted,282.76,1.0,No Risk
951817450.0,12,6,15,10,topshop,191.07,1.0,No Risk
951817450.0,12,6,21,5,deliveroo,8.95,1.0,No Risk
951817450.0,15,6,3,12,etsy,24.89,1.0,No Risk
951817450.0,17,0,16,1,theworks,51.93,1.0,No Risk
951817450.0,17,1,31,10,tesco,28.81,1.0,No Risk
951817450.0,17,2,11,1,theworks,27.96,1.0,No Risk
951817450.0,17,2,15,11,fittedstitch,28.42,1.0,No Risk
951817450.0,17,2,31,5,fatface,182.66,-1.0,Medium Risk
951817450.0,17,3,11,5,gamestation,149.97,1.0,No Risk
951817450.0,17,3,16,2,gamestation,49.99,1.0,No Risk
951817450.0,17,3,16,11,theworks,59.99,1.0,No Risk
951817450.0,17,4,3,11,theworks,64.98,1.0,No Risk
951817450.0,17,4,13,10,tesco,48.85,1.0,No Risk
951817450.0,17,4,31,3,gamestation,69.98,1.0,No Risk
951817450.0,18,2,8,2,tesco,41.96,1.0,No Risk
951817450.0,18,2,30,8,tesco,68.98,1.0,No Risk
951817450.0,18,2,31,5,topshop,69.27,1.0,No Risk
951817450.0,18,5,21,1,tesco,92.77,1.0,No Risk
951817450.0,19,0,3,4,tesco,45.33,1.0,No Risk
951817450.0,19,0,13,11,tesco,77.35,1.0,No Risk
951817450.0,19,0,27,11,revella,1.3,1.0,No Risk
951817450.0,19,6,2,4,lloydspharmacy,13.21,1.0,No Risk
951817450.0,20,0,23,10,tesco,97.82,1.0,No Risk
951817450.0,20,2,8,3,revella,16.91,1.0,No Risk
951817450.0,21,2,29,11,matalan,74.3,1.0,No Risk
952921898.0,3,1,30,5,deliveroo,26.85,0.0,No Risk
952921898.0,9,1,3,1,tesco,88.52,0.0,No Risk
952921898.0,12,3,19,1,fatface,64.5,0.0,No Risk
954263768.0,8,0,2,10,tesco,31.33,1.0,No Risk
954263768.0,8,0,23,10,tesco,27.12,1.0,No Risk
954263768.0,8,0,27,3,tesco,49.16,1.0,No Risk
954263768.0,8,0,29,5,tesco,61.78,1.0,No Risk
954263768.0,8,3,10,8,tesco,11.04,1.0,No Risk
954263768.0,8,3,24,8,tesco,29.09,1.0,No Risk
954263768.0,9,0,19,6,tesco,44.54,1.0,No Risk
954263768.0,10,3,12,1,tesco,45.58,1.0,No Risk
954263768.0,13,3,3,8,tesco,30.7,1.0,No Risk
954263768.0,13,3,23,3,tesco,29.22,1.0,No Risk
954263768.0,13,4,17,3,tesco,45.96,1.0,No Risk
954263768.0,13,4,21,4,tesco,45.55,1.0,No Risk
954263768.0,13,4,28,4,tesco,57.02,1.0,No Risk
954263768.0,15,3,6,7,tesco,61.53,1.0,No Risk
954263768.0,17,0,10,7,tesco,13.3,1.0,No Risk
954263768.0,18,1,21,2,tesco,42.67,1.0,No Risk
954263768.0,18,1,25,4,tesco,50.37,1.0,No Risk
954263768.0,18,2,9,8,justeat,24.85,1.0,No Risk
954263768.0,18,3,2,11,tesco,23.65,1.0,No Risk
954263768.0,19,1,17,1,tesco,39.99,1.0,No Risk
954263768.0,19,1,26,9,tesco,48.39,1.0,No Risk
954263768.0,19,2,6,12,tesco,50.38,1.0,No Risk
954263768.0,19,4,29,9,tesco,11.29,1.0,No Risk
954263768.0,19,5,18,11,tesco,6.64,1.0,No Risk
954263768.0,20,2,29,3,tesco,32.69,1.0,No Risk
954263768.0,20,3,21,9,tesco,36.96,1.0,No Risk
954263768.0,20,4,6,1,tesco,13.41,1.0,No Risk
954263768.0,20,5,22,7,tesco,48.73,1.0,No Risk
955035930.0,9,0,15,5,sportsdirect,37.99,1.0,No Risk
955035930.0,9,1,1,8,fatface,127.5,1.0,No Risk
955035930.0,9,1,17,1,sportsdirect,99.98,1.0,No Risk
955035930.0,9,1,20,6,sportsdirect,63.0,1.0,No Risk
955035930.0,10,0,6,2,fatface,111.0,1.0,No Risk
955035930.0,10,0,16,10,sportsdirect,77.99,1.0,No Risk
955035930.0,10,0,26,6,fatface,217.0,1.0,No Risk
955035930.0,10,1,21,3,sportsdirect,29.98,1.0,No Risk
955035930.0,11,0,26,6,fatface,224.0,1.0,No Risk
955035930.0,11,1,1,8,matalan,113.62,1.0,No Risk
955035930.0,12,0,26,6,fatface,105.0,1.0,No Risk
955035930.0,12,0,26,6,topshop,208.6,1.0,No Risk
955035930.0,12,1,4,7,matalan,206.5,1.0,No Risk
955035930.0,13,1,21,11,fatface,180.38,1.0,No Risk
955035930.0,15,1,5,12,brilliantbrushes,8.98,1.0,No Risk
955035930.0,17,0,6,2,topshop,97.0,1.0,No Risk
955035930.0,17,0,13,2,fivesensesart,94.97,1.0,No Risk
955035930.0,17,0,25,9,fivesensesart,6.99,1.0,No Risk
955035930.0,17,1,4,7,topshop,236.6,1.0,No Risk
955035930.0,18,1,18,4,hobbylobby,19.99,1.0,No Risk
955035930.0,18,5,25,2,amazon,25.03,1.0,No Risk
956717493.0,6,5,8,7,sainsburylocal,11.52,1.0,No Risk
956717493.0,8,0,29,5,tesco,102.94,1.0,No Risk
956717493.0,8,3,2,3,amazon,5.48,1.0,No Risk
956717493.0,8,5,18,11,tesco,61.7,1.0,No Risk
956717493.0,9,0,14,8,tesco,69.08,1.0,No Risk
956717493.0,9,3,1,6,sportsdirect,19.99,1.0,No Risk
956717493.0,9,3,12,10,blackwell's,9.99,1.0,No Risk
956717493.0,9,4,30,6,fivesensesart,15.97,1.0,No Risk
956717493.0,10,3,31,8,sportsdirect,51.99,1.0,No Risk
956717493.0,11,4,29,9,blackwell's,11.98,1.0,No Risk
956717493.0,11,4,29,9,tesco,48.0,1.0,No Risk
956717493.0,12,3,1,6,gamestation,49.99,1.0,No Risk
956717493.0,12,4,4,8,sportsdirect,156.98,1.0,No Risk
956717493.0,12,4,9,6,fatface,174.0,1.0,No Risk
956717493.0,12,4,11,8,fatface,203.0,1.0,No Risk
956717493.0,12,4,30,6,sportsdirect,31.99,1.0,No Risk
956717493.0,13,4,17,11,sportsdirect,12.99,1.0,No Risk
956717493.0,14,4,31,3,blackwell's,32.96,1.0,No Risk
956717493.0,15,3,20,4,tesco,60.28,1.0,No Risk
956717493.0,16,3,20,4,looselyfitted,94.0,1.0,No Risk
956717493.0,16,4,2,6,amazon,4.43,1.0,No Risk
956717493.0,16,4,9,6,blackwell's,16.97,1.0,No Risk
956717493.0,17,0,3,7,tesco,32.31,1.0,No Risk
956717493.0,17,0,6,11,blackwell's,21.96,1.0,No Risk
956717493.0,17,0,13,11,sportsdirect,47.0,1.0,No Risk
956717493.0,17,0,30,1,tesco,62.56,1.0,No Risk
956717493.0,17,1,19,9,blackwell's,20.97,1.0,No Risk
956717493.0,17,1,20,6,tesco,38.26,1.0,No Risk
956717493.0,17,2,26,4,tesco,28.56,1.0,No Risk
956717493.0,17,3,14,9,sportsdirect,19.99,1.0,No Risk
956717493.0,17,5,15,4,revella,11.2,1.0,No Risk
956717493.0,17,6,1,10,fivesensesart,46.48,1.0,No Risk
956717493.0,18,0,1,5,fatface,84.0,1.0,No Risk
956717493.0,18,1,17,10,tesco,73.35,1.0,No Risk
956717493.0,18,1,19,9,fatface,183.5,-1.0,Medium Risk
956717493.0,18,1,21,3,tesco,110.0,1.0,No Risk
956717493.0,18,2,8,11,tesco,72.63,1.0,No Risk
956717493.0,18,5,28,10,hobbylobby,1.5,1.0,No Risk
957821152.0,1,6,22,1,justeat,37.23,-1.0,Medium Risk
957821152.0,9,5,4,2,sportsdirect,99.99,1.0,No Risk
957821152.0,10,5,14,1,hobbylobby,15.98,1.0,No Risk
957821152.0,10,6,23,7,tesco,111.56,1.0,No Risk
957821152.0,10,6,25,6,tesco,142.36,1.0,No Risk
957821152.0,12,6,1,1,theworks,46.94,1.0,No Risk
957821152.0,12,6,8,1,tesco,105.32,1.0,No Risk
957821152.0,12,6,10,9,tesco,114.83,1.0,No Risk
957821152.0,12,6,15,1,tesco,83.8,1.0,No Risk
957821152.0,16,1,3,1,etsy,47.79,1.0,No Risk
957821152.0,16,1,18,4,tesco,32.92,1.0,No Risk
957821152.0,16,2,4,10,tesco,46.0,1.0,No Risk
957821152.0,16,2,12,4,tesco,92.03,1.0,No Risk
957821152.0,16,2,16,8,deliveroo,44.38,1.0,No Risk
957821152.0,16,3,20,4,tesco,106.01,1.0,No Risk
957821152.0,17,1,11,7,tesco,86.86,1.0,No Risk
957821152.0,17,3,12,10,tesco,47.06,1.0,No Risk
957821152.0,19,0,2,1,thecrown,5.2,1.0,No Risk
957821152.0,19,4,27,1,tesco,112.2,1.0,No Risk
957821152.0,20,0,5,6,tesco,114.77,1.0,No Risk
957821152.0,20,3,5,1,tesco,32.06,1.0,No Risk
957821152.0,20,4,13,1,tesco,99.67,1.0,No Risk
960208650.0,3,0,13,11,selfridges,11.9,1.0,No Risk
960208650.0,3,2,30,8,topshop,0.97,1.0,No Risk
960208650.0,4,0,4,12,sainsbury,30.21,1.0,No Risk
960208650.0,4,0,5,6,cooplocal,13.2,1.0,No Risk
960208650.0,4,4,27,10,tesco,32.09,1.0,No Risk
960208650.0,5,3,12,10,topshop,18.68,1.0,No Risk
960208650.0,6,0,20,11,amazon,31.72,1.0,No Risk
960208650.0,6,2,1,11,cooplocal,15.76,1.0,No Risk
960208650.0,6,3,7,9,amazon,44.0,1.0,No Risk
960208650.0,6,5,22,7,lloydspharmacy,60.32,1.0,No Risk
960208650.0,6,6,10,9,lloydspharmacy,53.0,1.0,No Risk
960208650.0,7,1,1,8,looselyfitted,38.9,1.0,No Risk
960208650.0,7,2,4,10,topshop,2.22,1.0,No Risk
960208650.0,7,2,22,11,sainsburylocal,32.88,1.0,No Risk
960208650.0,8,2,2,8,boots,13.02,1.0,No Risk
960208650.0,8,2,8,11,sainsbury,23.87,1.0,No Risk
960208650.0,8,2,13,9,fittedstitch,24.48,1.0,No Risk
960208650.0,8,4,1,12,amazon,38.47,1.0,No Risk
960208650.0,8,4,3,3,fittedstitch,12.97,1.0,No Risk
960208650.0,9,0,11,9,sainsburylocal,37.62,1.0,No Risk
960208650.0,9,0,12,6,sportsdirect,54.99,1.0,No Risk
960208650.0,9,0,17,4,tesco,103.64,1.0,No Risk
960208650.0,9,0,25,9,tesco,36.9,1.0,No Risk
960208650.0,9,0,26,6,sportsdirect,59.98,1.0,No Risk
960208650.0,9,1,17,10,reebok,51.02,1.0,No Risk
960208650.0,9,2,15,2,gamestation,79.98,1.0,No Risk
960208650.0,9,3,22,6,topshop,152.6,1.0,No Risk
960208650.0,9,4,4,8,tesco,66.11,1.0,No Risk
960208650.0,9,4,6,1,gamestation,99.98,1.0,No Risk
960208650.0,9,4,8,9,tesco,38.81,1.0,No Risk
960208650.0,9,5,7,10,reebok,120.1,1.0,No Risk
960208650.0,9,5,11,3,gamestation,129.97,1.0,No Risk
960208650.0,10,0,6,3,reebok,40.98,1.0,No Risk
960208650.0,10,0,21,8,reebok,100.09,1.0,No Risk
960208650.0,10,4,24,3,matalan,69.3,1.0,No Risk
960208650.0,10,6,29,10,matalan,233.8,-1.0,Medium Risk
960208650.0,10,6,29,10,topshop,295.4,-1.0,Medium Risk
960208650.0,11,1,21,2,amazon,48.17,1.0,No Risk
960208650.0,11,1,25,4,matalan,203.0,1.0,No Risk
960208650.0,11,1,25,4,topshop,90.3,1.0,No Risk
960208650.0,12,1,31,10,reebok,206.18,-1.0,High Risk
960208650.0,13,0,1,5,reebok,77.99,1.0,No Risk
960208650.0,15,1,27,6,topshop,8.32,1.0,No Risk
960208650.0,17,0,6,2,sportsdirect,82.99,1.0,No Risk
960208650.0,17,1,17,1,gamestation,99.98,1.0,No Risk
960208650.0,18,1,11,7,tesco,164.68,1.0,No Risk
960208650.0,18,5,19,8,matalan,26.07,1.0,No Risk
960208650.0,18,6,16,7,amazon,1.58,1.0,No Risk
960208650.0,19,5,28,10,tesco,45.25,1.0,No Risk
960208650.0,20,3,18,5,tesco,45.53,1.0,No Risk
960208650.0,20,4,27,1,tesco,148.85,-1.0,Medium Risk
960208650.0,21,0,31,7,boots,78.75,-1.0,High Risk
961077907.0,4,0,31,7,deliveroo,35.79,1.0,No Risk
961077907.0,8,1,1,8,tesco,55.0,1.0,No Risk
961077907.0,9,0,15,5,tesco,66.99,1.0,No Risk
961077907.0,10,6,1,1,blackwell's,65.91,1.0,No Risk
961077907.0,11,2,12,4,sportsdirect,59.98,1.0,No Risk
961077907.0,12,0,6,2,justeat,21.2,1.0,No Risk
961077907.0,12,3,15,6,fatface,119.62,1.0,No Risk
961077907.0,13,1,8,8,tesco,94.62,1.0,No Risk
961077907.0,16,1,2,5,sportsdirect,59.99,1.0,No Risk
961077907.0,16,2,8,3,deliveroo,35.09,1.0,No Risk
961077907.0,17,5,6,5,tesco,79.74,1.0,No Risk
961077907.0,20,6,23,4,deliveroo,21.89,-1.0,Low Risk
962295212.0,8,0,17,4,tesco,67.66,1.0,No Risk
962295212.0,9,2,26,7,tesco,104.38,1.0,No Risk
962295212.0,10,4,30,6,tesco,101.86,1.0,No Risk
962295212.0,12,3,5,1,cex,69.98,1.0,No Risk
962295212.0,12,5,14,1,matalan,44.25,1.0,No Risk
