,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
175888,155317149.0,10,5,30,9,,sportsdirect,5.99,No Risk
177885,843174694.0,23,5,30,9,,puregym,18.99,No Risk
212945,213112754.0,18,4,17,11,,deliveroo,7.5,No Risk
50518,722358036.0,10,2,15,3,,sportsdirect,61.98,No Risk
37309,820686957.0,13,5,25,2,,tesco,93.07,No Risk
152669,758160963.0,19,0,28,8,,matalan,40.08,No Risk
128272,473820682.0,18,4,21,7,,revella,38.47,No Risk
137749,918772878.0,23,0,31,7,,puregym,18.99,No Risk
30018,873693307.0,17,1,7,2,,sportsdirect,90.98,No Risk
135066,384497904.0,23,0,31,7,,netflix,15.99,No Risk
21397,796709231.0,16,1,31,1,,sportsdirect,19.99,No Risk
35524,279149837.0,17,0,20,2,,sportsdirect,25.0,No Risk
121310,448279144.0,18,3,6,7,,deliveroo,23.1,Low Risk
16600,609939116.0,16,6,22,1,,looselyfitted,112.0,No Risk
113801,475277431.0,0,5,1,7,,lbg,632.0,No Risk
11893,310740977.0,10,4,13,1,,gamestation,49.99,No Risk
225551,698955014.0,8,4,1,12,,tesco,97.89,No Risk
57948,151278285.0,0,5,1,4,,halifax,1009.0,No Risk
220414,538003940.0,13,3,30,11,,topshop,95.0,No Risk
107614,683078800.0,17,0,19,6,,fatface,67.12,No Risk
181583,165098840.0,13,6,1,10,,grandunionbjj,169.97,No Risk
87722,754141345.0,9,3,18,5,,tesco,75.97,No Risk
21092,340321732.0,10,1,31,1,,reebok,38.97,No Risk
18175,903953091.0,16,3,26,1,,matalan,78.97,No Risk
182455,287480331.0,20,0,2,10,,deliveroo,30.87,No Risk
187294,252701364.0,18,2,11,10,,tesco,43.34,No Risk
180199,165098840.0,23,5,30,9,,puregym,18.99,No Risk
46207,180719578.0,19,5,4,3,,tesco,138.13,No Risk
169450,395284483.0,18,0,18,9,,deliveroo,26.23,No Risk
72864,679911053.0,5,3,27,4,,boots,11.51,No Risk
187140,398429109.0,10,2,11,10,,topshop,121.47,No Risk
137788,969804197.0,23,0,31,7,,amazon,7.99,No Risk
18960,229502829.0,11,5,28,1,,fatface,47.49,No Risk
78950,819515373.0,23,6,30,4,,disney,7.99,No Risk
87477,336557504.0,17,2,17,5,,blackwell's,16.98,No Risk
215643,519935524.0,17,2,22,11,,tesco,35.14,No Risk
201622,773633520.0,23,1,31,10,,puregym,18.99,No Risk
133659,280268430.0,17,0,31,7,,fivesensesart,1.5,No Risk
146172,425964226.0,9,1,15,8,,starbucks,5.15,No Risk
181170,494156462.0,9,6,1,10,,revella,106.87,No Risk
151478,909676212.0,10,5,26,8,,tesco,80.56,No Risk
72700,348325817.0,13,2,26,4,,starbucks,6.5,No Risk
887,741269136.0,0,6,1,1,,halifax,1268.0,No Risk
215674,741269136.0,17,2,22,11,,topshop,115.86,High Risk
214469,581655972.0,9,0,20,11,,coffee#1,6.15,No Risk
226102,310375875.0,20,4,1,12,,sainsbury,35.86,No Risk
211955,297823329.0,18,2,15,11,,tesco,64.58,No Risk
126164,331450202.0,3,0,17,7,,amazon,27.34,No Risk
12437,217540156.0,10,5,14,1,,tesco,179.84,Medium Risk
15768,140893085.0,10,5,21,1,,gamestation,119.97,No Risk
213626,901432314.0,20,5,18,11,,tesco,12.0,No Risk
30034,518474507.0,17,1,7,2,,tesco,81.1,No Risk
141190,491392945.0,11,5,5,8,,sportsdirect,109.98,No Risk
55244,478412511.0,16,1,28,3,,theworks,9.99,No Risk
12911,719586818.0,11,6,15,1,,sportsdirect,71.99,No Risk
49425,532478725.0,12,6,12,3,,justeat,28.99,No Risk
214210,405945930.0,17,6,19,11,,matalan,244.3,No Risk
179630,581618317.0,23,5,30,9,,xbox,7.0,No Risk
40943,779946617.0,23,1,28,2,,amazon,7.99,No Risk
10244,628470485.0,7,1,10,1,,boots,9.45,No Risk
61524,108931112.0,23,4,31,3,,blizzard,14.99,No Risk
89043,653640811.0,13,6,21,5,,tesco,90.24,No Risk
111211,366550080.0,5,2,28,6,,amazon,6.79,No Risk
11115,856461967.0,16,2,11,1,,matalan,87.46,No Risk
5636,943329213.0,17,6,1,1,,thecrown,10.4,No Risk
163256,698076160.0,19,2,6,9,,cooplocal,34.66,No Risk
114435,848118081.0,23,4,30,6,,xbox,7.0,No Risk
228248,366550080.0,5,1,5,12,,revella,2.91,No Risk
203853,679662108.0,16,2,1,11,,matalan,56.69,No Risk
213935,836110591.0,10,6,19,11,,sportsdirect,66.13,No Risk
50977,762896656.0,17,3,16,3,,tesco,9.41,No Risk
108512,450896297.0,20,2,21,6,,tesco,94.23,Low Risk
202168,527842638.0,23,1,31,10,,mojangstudios,5.99,No Risk
185394,912705941.0,9,6,8,10,,theworks,26.99,No Risk
202649,615144184.0,23,1,31,10,,grandunionbjj,100.0,No Risk
221490,550644516.0,0,4,1,12,,halifax,1065.0,No Risk
130078,909676212.0,11,1,25,7,,sportsdirect,31.97,No Risk
6857,554771381.0,17,1,3,1,,topshop,233.1,No Risk
68312,491392945.0,12,5,15,4,,theworks,30.96,No Risk
31528,585625048.0,10,5,11,2,,tesco,137.61,No Risk
184874,821971408.0,9,5,7,10,,tesco,55.26,No Risk
227977,399144202.0,17,0,4,12,,deliveroo,33.09,No Risk
183737,785749304.0,8,3,5,10,,fittedstitch,30.61,No Risk
125242,719586818.0,6,5,15,7,,amazon,13.02,No Risk
73337,782013626.0,11,4,28,4,,revella,194.6,No Risk
88154,899983008.0,12,4,19,5,,tesco,62.93,No Risk
101038,889916166.0,10,0,5,6,,fivesensesart,23.97,No Risk
100740,129018172.0,16,6,4,6,,sportsdirect,93.99,No Risk
225630,786141370.0,9,4,1,12,,fivesensesart,14.99,No Risk
20040,255814263.0,18,0,30,1,,selfridges,65.0,No Risk
30727,446720287.0,11,3,9,2,,sportsdirect,32.98,No Risk
152686,149684419.0,19,0,28,8,,tesco,90.09,No Risk
117145,337184232.0,23,4,30,6,,disney,7.99,No Risk
111790,575652395.0,17,3,29,6,,fatface,122.5,No Risk
127810,203466392.0,17,3,20,7,,fatface,46.78,No Risk
195496,417850087.0,17,4,27,10,,amazon,20.19,No Risk
3299,605116158.0,0,6,1,1,,puregym,18.99,No Risk
42008,793781222.0,23,1,28,2,,squareonix,12.99,No Risk
117404,324046160.0,23,4,30,6,,xbox,7.0,No Risk
138043,165098840.0,23,0,31,7,,blizzard,14.99,No Risk
142577,532478725.0,5,1,8,8,,looselyfitted,14.2,No Risk
104335,274818272.0,16,0,12,6,,tesco,116.21,No Risk
213751,809499628.0,5,6,19,11,,lloydspharmacy,22.97,No Risk
174311,322221939.0,13,3,28,9,,coffee#1,5.3,No Risk
107290,229205098.0,8,0,19,6,,matalan,4.53,No Risk
199483,691012931.0,0,2,1,11,,lbg,1335.0,No Risk
214775,744968736.0,19,0,20,11,,tesco,30.07,No Risk
121325,510101371.0,18,3,6,7,,hobbylobby,6.17,No Risk
188336,252419513.0,19,4,13,10,,tesco,113.24,No Risk
112742,518466565.0,10,4,30,6,,blackwell's,32.95,No Risk
154272,757115616.0,9,3,31,8,,theworks,5.99,No Risk
56694,553734946.0,9,4,31,3,,theworks,17.97,No Risk
200910,347110339.0,23,1,31,10,,mojangstudios,5.99,No Risk
167867,237493332.0,17,4,15,9,,fatface,179.16,Low Risk
200724,836655156.0,23,1,31,10,,blizzard,14.99,No Risk
164912,809499628.0,3,6,10,9,,deliveroo,19.95,No Risk
58757,600585971.0,23,4,31,3,,puregym,18.99,No Risk
109066,585133606.0,9,4,23,6,,sportsdirect,74.97,No Risk
10252,395284483.0,8,1,10,1,,coffee#1,6.9,No Risk
85076,656812046.0,3,4,12,5,,looselyfitted,0.38,No Risk
43589,956717493.0,23,1,28,2,,squareonix,12.99,No Risk
125171,709608057.0,22,4,14,7,,deliveroo,34.16,No Risk
151547,605116158.0,12,5,26,8,,sportsdirect,40.98,No Risk
219083,990461108.0,8,2,29,11,,tesco,84.33,No Risk
52513,941285623.0,13,0,20,3,,hobbylobby,16.5,No Risk
107013,802697323.0,13,6,18,6,,deliveroo,36.41,No Risk
73195,887853850.0,4,4,28,4,,lloydspharmacy,53.7,No Risk
223540,853907490.0,23,3,30,11,,grandunionbjj,100.0,No Risk
17660,583558311.0,9,2,25,1,,tesco,39.4,No Risk
18261,786879739.0,18,3,26,1,,matalan,110.62,No Risk
18900,596463612.0,10,5,28,1,,fivesensesart,79.98,No Risk
102934,939972497.0,16,4,9,6,,fittedstitch,54.48,No Risk
44298,554771381.0,8,2,1,3,,tesco,34.45,No Risk
46511,812012103.0,12,6,5,3,,fatface,185.0,Low Risk
10226,887853850.0,20,0,9,1,,tesco,131.37,No Risk
61164,897592348.0,23,4,31,3,,blizzard,14.99,No Risk
171485,511179916.0,6,5,23,9,,lloydspharmacy,48.38,Low Risk
169417,308505160.0,17,0,18,9,,fatface,27.99,No Risk
97210,833499132.0,23,2,31,5,,amazon,7.99,No Risk
140793,752362502.0,18,4,4,8,,topshop,145.6,No Risk
177255,754141345.0,0,6,1,10,,halifax,1181.0,No Risk
19572,361201224.0,14,6,29,1,,theworks,19.98,No Risk
61713,226703987.0,23,4,31,3,,blizzard,14.99,No Risk
143059,656812046.0,6,2,9,8,,matalan,26.34,No Risk
65649,670102069.0,17,5,8,4,,topshop,118.96,No Risk
20250,133755851.0,23,0,30,1,857455726.0,,1030.0,No Risk
55345,348525881.0,20,1,28,3,,tesco,54.21,No Risk
42269,891716230.0,23,1,28,2,,puregym,18.99,No Risk
194648,633345190.0,2,3,26,10,,justeat,30.43,No Risk
124304,494789005.0,18,2,12,7,,tesco,34.37,No Risk
64943,519644021.0,8,4,7,4,,sainsbury,47.79,No Risk
224242,261793952.0,23,3,30,11,,grandunionbjj,100.0,No Risk
21185,700138124.0,11,1,31,1,,blackwell's,10.98,No Risk
196054,703588001.0,13,5,28,10,,topshop,171.0,No Risk
153015,286484726.0,16,1,29,8,,revella,113.99,No Risk
227348,832564361.0,16,6,3,12,,justeat,6.0,No Risk
24972,712474734.0,23,1,31,1,,puregym,18.99,No Risk
203094,854895960.0,23,1,31,10,,puregym,18.99,No Risk
225933,456221621.0,17,4,1,12,,sportsdirect,54.97,No Risk
45229,345582855.0,17,3,2,3,,wool,1.99,No Risk
89900,998405607.0,18,1,23,5,,matalan,168.0,No Risk
61952,146686559.0,23,4,31,3,,amazon,7.99,No Risk
187264,987163717.0,17,2,11,10,,fatface,233.8,No Risk
185953,871866387.0,8,0,9,10,,tesco,43.96,No Risk
213598,203466392.0,18,5,18,11,,matalan,215.6,No Risk
217818,441274121.0,0,0,27,11,,selfridges,0.14,No Risk
7541,512989907.0,9,3,5,1,,costacoffee,5.65,No Risk
67018,887853850.0,5,2,12,4,,boots,1.98,No Risk
185669,143061865.0,14,6,8,10,,tesco,19.12,No Risk
120710,799286313.0,15,2,5,7,,topshop,70.5,No Risk
114819,836110591.0,23,4,30,6,,squareonix,12.99,No Risk
177862,504055745.0,23,5,30,9,,grandunionbjj,100.0,No Risk
109745,128033695.0,18,5,24,6,,tesco,97.75,No Risk
213641,795847804.0,0,6,19,11,,looselyfitted,3.39,No Risk
114734,642924505.0,23,4,30,6,,blizzard,14.99,No Risk
7263,494156986.0,13,2,4,1,,coffee#1,6.15,No Risk
57788,641764023.0,0,5,1,4,,lbg,870.0,No Risk
199944,802697323.0,23,1,31,10,,blizzard,14.99,No Risk
63661,812692024.0,17,0,3,4,,fivesensesart,8.49,No Risk
125351,335698481.0,9,5,15,7,,tesco,104.26,No Risk
229178,872286364.0,20,2,6,12,,tesco,44.85,No Risk
111399,456221621.0,17,2,28,6,,tesco,79.61,No Risk
92458,757115616.0,11,1,30,5,,theworks,31.95,No Risk
185016,655368335.0,12,5,7,10,,selfridges,296.1,High Risk
181317,680773155.0,10,6,1,10,,sportsdirect,22.0,No Risk
135351,734161378.0,23,0,31,7,,blizzard,14.99,No Risk
200622,553734946.0,23,1,31,10,,squareonix,12.99,No Risk
105023,596171893.0,9,2,14,6,,sportsdirect,57.99,No Risk
166015,867987292.0,19,0,11,9,,amazon,77.74,Medium Risk
79818,630691258.0,23,6,30,4,,puregym,18.99,No Risk
163776,587225252.0,20,3,7,9,,boots,24.3,No Risk
16690,593191200.0,8,0,23,1,,tesco,67.39,No Risk
21250,347110339.0,12,1,31,1,,revella,152.0,Low Risk
186634,639549973.0,9,1,10,10,,topshop,34.42,No Risk
130678,984783496.0,18,2,26,7,,hobbylobby,58.9,No Risk
121837,366550080.0,6,5,8,7,,tesco,10.4,No Risk
166026,785749304.0,20,0,11,9,,justeat,13.94,No Risk
162476,930277104.0,9,1,5,9,,sportsdirect,32.37,No Risk
127436,854513972.0,19,2,19,7,,sainsbury,81.36,No Risk
212529,703588001.0,20,3,16,11,,sainsbury,97.26,No Risk
108518,409971170.0,20,2,21,6,,lloydspharmacy,32.58,No Risk
148797,221356538.0,12,6,20,8,,tesco,177.4,No Risk
177852,785749304.0,23,5,30,9,,disney,7.99,No Risk
40892,158414827.0,23,1,28,2,,puregym,18.99,No Risk
201269,832564361.0,23,1,31,10,,mojangstudios,5.99,No Risk
224328,116598243.0,23,3,30,11,,mojangstudios,5.99,No Risk
227184,653640811.0,12,6,3,12,,fatface,43.37,No Risk
53918,534325901.0,18,4,24,3,,hobbylobby,61.48,Low Risk
183858,215426302.0,11,3,5,10,,topshop,212.8,No Risk
178227,541639148.0,23,5,30,9,,xbox,7.0,No Risk
167376,604334058.0,17,3,14,9,,tesco,127.71,No Risk
226513,284161641.0,11,5,2,12,,revella,166.6,No Risk
140056,475277431.0,12,3,3,8,,topshop,80.5,No Risk
77985,822135975.0,23,6,30,4,,puregym,18.99,No Risk
16918,625658193.0,12,0,23,1,,topshop,4.79,No Risk
3460,388862238.0,0,6,1,1,,puregym,18.99,No Risk
150372,331684336.0,4,3,24,8,,justeat,32.04,No Risk
70389,183186021.0,16,3,20,4,,cooplocal,39.2,No Risk
123347,909676212.0,17,0,10,7,,topshop,202.3,No Risk
151237,310375875.0,21,4,25,8,,sainsburylocal,158.61,No Risk
41350,138969884.0,23,1,28,2,,netflix,15.99,No Risk
153355,137822385.0,10,2,30,8,,starbucks,5.75,No Risk
22580,675231808.0,0,2,1,2,,lbg,578.0,No Risk
41469,506618547.0,23,1,28,2,,disney,7.99,No Risk
164836,195895574.0,19,5,9,9,,amazon,29.8,No Risk
83049,637433131.0,10,6,7,5,,tesco,107.53,No Risk
182658,237684254.0,9,1,3,10,,looselyfitted,3.98,No Risk
145484,866941383.0,17,6,13,8,,topshop,146.5,No Risk
68797,833499132.0,13,6,16,4,,matalan,134.62,No Risk
17475,596463612.0,17,1,24,1,,sportsdirect,99.99,Medium Risk
31874,471897866.0,4,6,12,2,,sainsbury,4.65,No Risk
144897,395284483.0,15,5,12,8,,matalan,110.6,No Risk
15769,391688371.0,10,5,21,1,,gamestation,59.98,No Risk
114967,403902116.0,23,4,30,6,,puregym,18.99,No Risk
33364,996042490.0,9,2,15,2,,gamestation,49.99,No Risk
27183,246753533.0,13,3,2,2,,fivesensesart,5.99,No Risk
5050,700138124.0,11,6,1,1,,tesco,53.68,No Risk
58897,913127700.0,23,4,31,3,,amazon,7.99,No Risk
177246,173335108.0,0,6,1,10,,halifax,839.0,No Risk
30351,993238248.0,12,2,8,2,,revella,89.0,No Risk
115629,482513594.0,23,4,30,6,,puregym,18.99,No Risk
135749,629078930.0,23,0,31,7,,xbox,7.0,No Risk
187734,684988568.0,17,3,12,10,,tesco,62.94,No Risk
182588,809499628.0,7,1,3,10,,deliveroo,22.19,No Risk
115051,298000165.0,23,4,30,6,,amazon,7.99,No Risk
91217,668692488.0,10,5,27,5,,blackwell's,24.96,No Risk
203175,703537476.0,23,1,31,10,,mojangstudios,5.99,No Risk
163579,600585971.0,13,3,7,9,,tesco,60.53,No Risk
203166,899692478.0,23,1,31,10,,puregym,18.99,No Risk
65904,851181128.0,11,6,9,4,,fatface,233.1,Medium Risk
179659,642015139.0,23,5,30,9,,amazon,7.99,No Risk
137584,445240363.0,23,0,31,7,,puregym,18.99,No Risk
132167,586315521.0,9,6,30,7,,fittedstitch,15.62,No Risk
34340,409370545.0,19,4,17,2,,tesco,21.64,No Risk
106532,429235692.0,13,5,17,6,,tesco,138.33,No Risk
131785,844835978.0,10,5,29,7,,brilliantbrushes,26.48,No Risk
228326,494404688.0,8,1,5,12,,tesco,25.32,No Risk
14469,494789005.0,9,2,18,1,,fivesensesart,55.97,No Risk
69189,933491926.0,11,0,17,4,,sportsdirect,35.97,No Risk
166153,842682241.0,6,1,12,9,,revella,8.28,No Risk
58242,964702094.0,0,5,1,4,,lbg,456.0,No Risk
190424,975200042.0,12,1,17,10,,tesco,40.83,No Risk
101070,254853117.0,12,0,5,6,,sportsdirect,77.07,No Risk
60525,690941877.0,23,4,31,3,,disney,7.99,No Risk
196784,678851253.0,3,0,30,10,,amazon,22.93,No Risk
31148,857997794.0,13,4,10,2,,blackwell's,16.97,No Risk
82896,836110591.0,2,6,7,5,,topshop,36.46,No Risk
202564,213930646.0,23,1,31,10,,puregym,18.99,No Risk
83234,551196328.0,13,6,7,5,,hobbylobby,94.81,Medium Risk
112554,169006407.0,9,4,30,6,,starbucks,6.0,No Risk
112880,627936697.0,13,4,30,6,,sportsdirect,57.0,No Risk
89566,903953091.0,20,0,22,5,,justeat,34.6,No Risk
104621,461029994.0,9,1,13,6,,fivesensesart,70.97,No Risk
141101,785749304.0,10,5,5,8,,etsy,9.54,No Risk
222671,508518911.0,23,3,30,11,,mojangstudios,5.99,No Risk
169717,417850087.0,9,1,19,9,,starbucks,6.15,No Risk
46615,540159353.0,13,6,5,3,,topshop,101.49,No Risk
228139,766941757.0,1,1,5,12,,justeat,31.74,No Risk
35322,479456865.0,9,0,20,2,,wool,26.97,No Risk
32954,154246234.0,9,1,14,2,,sportsdirect,11.98,No Risk
30095,868377987.0,20,1,7,2,,tesco,103.84,No Risk
2591,642924505.0,0,6,1,1,,blizzard,14.99,No Risk
10858,180719578.0,9,2,11,1,,tesco,141.03,No Risk
28984,785210466.0,17,6,5,2,,fittedstitch,29.25,No Risk
201567,337771621.0,23,1,31,10,,netflix,15.99,No Risk
22247,373163757.0,0,2,1,2,,lbg,554.0,No Risk
199243,225210798.0,0,2,1,11,,lbg,849.0,No Risk
10414,684988568.0,10,1,10,1,,wool,16.5,No Risk
110148,854513972.0,15,6,25,6,,matalan,106.5,No Risk
229079,760753808.0,17,2,6,12,,topshop,123.9,No Risk
94333,121858569.0,0,3,1,6,,halifax,776.0,No Risk
35240,581655972.0,8,0,20,2,,revella,46.29,Low Risk
128167,856461967.0,13,4,21,7,,tesco,32.09,No Risk
33320,493571342.0,8,2,15,2,,tesco,97.36,No Risk
141645,923322792.0,10,6,6,8,,topshop,74.62,No Risk
196446,779376323.0,10,6,29,10,,ayarnstory,79.8,Low Risk
36187,910730524.0,13,2,22,2,,starbucks,6.5,No Risk
65057,414454079.0,11,4,7,4,,revella,109.19,No Risk
143766,435313070.0,17,3,10,8,,fatface,96.75,No Risk
185250,836110591.0,3,6,8,10,,deliveroo,28.03,No Risk
114206,588565416.0,23,4,30,6,,netflix,15.99,No Risk
132900,316793091.0,23,6,30,7,449387287.0,,920.0,No Risk
42793,630691258.0,23,1,28,2,,netflix,15.99,No Risk
85579,553734946.0,9,5,13,5,,reebok,122.97,Medium Risk
44605,348325817.0,13,2,1,3,,starbucks,6.35,No Risk
18867,695607232.0,9,5,28,1,,gamestation,79.98,No Risk
8327,631111289.0,17,4,6,1,,hobbylobby,7.5,No Risk
45711,324224854.0,18,4,3,3,,topshop,70.69,No Risk
50849,680773155.0,9,3,16,3,,sportsdirect,31.97,No Risk
201093,257633312.0,23,1,31,10,,puregym,18.99,No Risk
28892,572384506.0,14,6,5,2,,fatface,226.1,No Risk
21043,333054026.0,10,1,31,1,,sportsdirect,32.98,No Risk
21396,395284483.0,16,1,31,1,,gamestation,99.97,No Risk
165233,419550103.0,12,6,10,9,,lloydspharmacy,6.09,No Risk
151790,749378808.0,4,6,27,8,,matalan,51.42,No Risk
104036,558119802.0,6,0,12,6,,etsy,36.26,No Risk
68645,660874296.0,11,6,16,4,,matalan,71.22,No Risk
32418,519644021.0,9,0,13,2,,sportsdirect,41.99,No Risk
155422,402438092.0,0,4,1,9,,halifax,774.0,No Risk
7987,885259672.0,8,4,6,1,,starbucks,5.8,No Risk
90119,179173981.0,10,2,24,5,,topshop,166.6,No Risk
23541,685959099.0,23,1,31,1,,squareonix,12.99,No Risk
67827,965038148.0,9,4,14,4,,sportsdirect,35.07,No Risk
15932,442070890.0,12,5,21,1,,blackwell's,25.96,No Risk
196740,824916823.0,0,0,30,10,,deliveroo,34.38,No Risk
116479,294474095.0,23,4,30,6,,squareonix,12.99,No Risk
167312,116169597.0,12,3,14,9,,fatface,227.46,No Risk
102752,785749304.0,9,4,9,6,,tesco,59.6,No Risk
163324,675806859.0,4,3,7,9,,matalan,5.28,No Risk
117517,902798190.0,23,4,30,6,,netflix,15.99,No Risk
8363,675231808.0,17,4,6,1,,gamestation,49.99,No Risk
48209,625658193.0,12,3,9,3,,revella,172.17,No Risk
224309,422955974.0,23,3,30,11,,disney,7.99,No Risk
111852,585133606.0,18,3,29,6,,tesco,103.4,No Risk
42645,631744379.0,23,1,28,2,,puregym,18.99,No Risk
56545,416060965.0,3,4,31,3,,looselyfitted,20.9,No Risk
6441,662610817.0,21,0,2,1,,thecrown,9.0,No Risk
185627,887853850.0,13,6,8,10,,deliveroo,22.93,No Risk
4146,419084831.0,0,6,1,1,,puregym,18.99,No Risk
13040,957821152.0,12,6,15,1,,tesco,83.8,No Risk
106315,421881811.0,9,5,17,6,,brilliantbrushes,37.06,No Risk
70585,768271776.0,9,4,21,4,,tesco,116.97,No Risk
34156,147508204.0,10,4,17,2,,looselyfitted,228.2,No Risk
208392,500043411.0,8,3,9,11,,looselyfitted,35.28,No Risk
29286,792845450.0,12,0,6,2,,topshop,98.0,No Risk
189700,407574996.0,6,0,16,10,,tesco,11.42,No Risk
100319,419550103.0,9,6,4,6,,fivesensesart,37.48,No Risk
104227,973086490.0,11,0,12,6,,fittedstitch,15.06,No Risk
160412,176922958.0,7,5,2,9,,fatface,11.02,No Risk
111339,117308635.0,11,2,28,6,,etsy,32.65,Low Risk
51319,684988568.0,17,4,17,3,,tesco,63.42,No Risk
191607,899742927.0,2,4,20,10,,tesco,52.27,No Risk
53772,192202372.0,11,4,24,3,,fivesensesart,59.98,No Risk
129440,176922958.0,6,0,24,7,,looselyfitted,16.71,No Risk
49983,630468201.0,19,0,13,3,,tesco,40.08,No Risk
172609,996042490.0,8,0,25,9,,tesco,62.4,No Risk
119500,613729471.0,9,0,3,7,,revella,57.39,No Risk
192048,822135975.0,20,4,20,10,,cooplocal,42.39,No Risk
126862,672994751.0,11,1,18,7,,fatface,50.49,No Risk
156120,173317688.0,23,3,31,8,,mojangstudios,5.99,No Risk
141341,551755686.0,17,5,5,8,,stitchbystitch,18.0,No Risk
59464,849096144.0,23,4,31,3,,netflix,15.99,No Risk
199737,116598243.0,23,1,31,10,,blizzard,14.99,No Risk
176542,899692478.0,23,5,30,9,194745206.0,,1340.0,No Risk
187137,282837512.0,10,2,11,10,,coffee#1,5.4,No Risk
95041,916225911.0,23,2,31,5,,puregym,18.99,No Risk
187915,169006407.0,4,4,13,10,,topshop,5.59,No Risk
207990,340321732.0,13,2,8,11,,coffee#1,7.9,No Risk
173117,108931112.0,6,1,26,9,,justeat,43.23,No Risk
99676,865748375.0,6,5,3,6,,cooplocal,18.61,No Risk
5501,703537476.0,15,6,1,1,,tesco,44.03,No Risk
207701,699139822.0,3,2,8,11,,amazon,20.89,No Risk
59195,550644516.0,23,4,31,3,,mojangstudios,5.99,No Risk
126617,647936800.0,20,0,17,7,,justeat,40.16,No Risk
186027,556992209.0,9,0,9,10,,wool,8.0,No Risk
174035,785749304.0,3,3,28,9,,revella,1.36,No Risk
49319,628470485.0,10,6,12,3,,tesco,173.29,No Risk
106299,472995101.0,9,5,17,6,,fivesensesart,6.99,No Risk
205581,920031185.0,10,5,4,11,,sportsdirect,53.99,No Risk
97376,195895574.0,23,2,31,5,,amazon,7.99,No Risk
149084,897592348.0,7,0,21,8,,amazon,41.62,Low Risk
188830,220183538.0,13,5,14,10,,topshop,107.49,No Risk
57326,724537117.0,23,4,31,3,346874167.0,,730.0,No Risk
50202,688712152.0,11,1,14,3,,revella,245.0,No Risk
195284,336557504.0,8,4,27,10,,starbucks,5.95,No Risk
186046,299871610.0,9,0,9,10,,tesco,20.3,No Risk
128560,414805878.0,10,5,22,7,,jdsports,92.67,No Risk
136178,219399150.0,23,0,31,7,,xbox,7.0,No Risk
78233,132400709.0,23,6,30,4,,netflix,15.99,No Risk
161693,836110591.0,1,0,4,9,,deliveroo,33.17,No Risk
65466,423208402.0,10,5,8,4,,tesco,46.0,No Risk
69828,145387690.0,6,2,19,4,,justeat,22.33,No Risk
137211,978410962.0,23,0,31,7,,netflix,15.99,No Risk
227778,290751280.0,11,0,4,12,,topshop,125.0,No Risk
22732,948558249.0,23,1,31,1,,puregym,18.99,No Risk
91328,593378953.0,13,5,27,5,,starbucks,5.1,No Risk
72617,494789005.0,9,2,26,4,,tesco,17.91,No Risk
1400,744398361.0,0,6,1,1,,puregym,18.99,No Risk
45521,497809732.0,11,4,3,3,,matalan,130.99,No Risk
63820,406862520.0,8,1,4,4,,tesco,279.86,No Risk
163668,126929801.0,17,3,7,9,,sportsdirect,74.99,No Risk
64087,806358207.0,17,1,4,4,,hobbylobby,12.02,No Risk
210488,145387690.0,2,0,13,11,,justeat,31.14,No Risk
207359,667367404.0,9,1,7,11,,costacoffee,6.15,No Risk
75921,290751280.0,0,0,1,5,,lbg,614.0,No Risk
39337,581618317.0,16,1,28,2,,grandunionbjj,44.99,No Risk
107166,399144202.0,17,6,18,6,,deliveroo,40.95,No Risk
72639,162162212.0,9,2,26,4,,tesco,92.49,No Risk
96061,859603181.0,23,2,31,5,,xbox,7.0,No Risk
51184,436430134.0,9,4,17,3,,reebok,75.0,No Risk
44124,773633520.0,23,1,28,2,,netflix,15.99,No Risk
136195,709608057.0,23,0,31,7,,blizzard,14.99,No Risk
57002,355940285.0,13,4,31,3,,tesco,108.57,No Risk
83426,162162212.0,4,0,8,5,,deliveroo,43.15,No Risk
7324,605711527.0,16,2,4,1,,selfridges,198.8,No Risk
205068,270374623.0,15,4,3,11,,fatface,90.3,No Risk
74549,340295966.0,9,6,30,4,,grandunionbjj,29.99,No Risk
11072,344843570.0,14,2,11,1,,theworks,27.99,No Risk
65184,349614277.0,17,4,7,4,,theworks,22.96,No Risk
59366,556631012.0,23,4,31,3,,xbox,7.0,No Risk
161332,322221939.0,11,6,3,9,,tesco,123.75,No Risk
9193,548549094.0,10,6,8,1,,gamestation,149.97,High Risk
63726,679662108.0,19,0,3,4,,amazon,8.85,No Risk
165724,170637730.0,9,0,11,9,,tesco,62.03,No Risk
152241,518474507.0,1,0,28,8,,justeat,37.39,No Risk
136514,822135975.0,23,0,31,7,,disney,7.99,No Risk
14756,541639148.0,20,2,18,1,,matalan,64.51,No Risk
58996,241459011.0,23,4,31,3,,grandunionbjj,100.0,No Risk
99403,890830949.0,15,4,2,6,,tesco,55.92,No Risk
